# x_1,x_2,Class_label
-1.64525172e+01,1.38789029e+02,1
-1.46362220e+01,5.76606508e+01,1
3.81337346e+01,3.27318865e+01,2
-1.65988732e+01,3.60868908e+01,1
-1.84391632e+01,2.02745611e+02,2
4.10187116e+01,5.67227405e+01,2
-1.52536763e+01,4.56272945e+00,1
-1.92263075e+01,-9.06939423e+01,0
-1.24131382e+01,1.89839723e+02,1
6.37198690e+00,9.86823581e+01,2
1.26833017e+01,1.52370361e+02,2
-1.30222002e+01,1.38495675e+02,1
-2.49846984e+01,-1.15882795e+02,0
5.92255338e-01,1.89138974e+02,2
-1.52199413e+01,6.53821505e+01,1
-1.42443763e+01,2.08257212e+02,2
-2.64401393e+00,6.34455934e+00,0
-1.88244136e+01,-4.67834773e+01,0
2.63106991e+00,1.44252061e+02,2
-1.30309846e+01,2.14737252e+02,1
-1.35734061e+01,1.50080830e+02,1
-3.20186747e+01,-1.05371845e+02,0
-2.73563460e+00,1.85329010e+02,2
-1.53532991e+01,6.25777220e+01,1
-1.59563535e+01,2.99598839e+01,1
-8.38638064e+00,-1.46028370e+02,1
-1.12722952e+01,1.97101181e+02,2
-1.50575474e+01,1.85622628e+02,1
-1.23638438e+01,1.68085027e+02,0
1.71747231e+01,9.25218552e+01,0
-6.08563434e-01,1.53030475e+02,2
-5.95560034e+00,-1.02144743e+02,0
-1.47559578e+01,9.63535324e+01,1
-1.36360329e+01,1.03935858e+02,1
2.72781138e+00,1.48898734e+02,2
2.21477894e+01,7.19199894e+01,2
-1.52649990e+01,5.18713754e+01,1
-5.41822975e+00,-1.33494404e+02,0
-1.40577957e+01,5.63778869e+01,1
1.51019853e+01,1.67050493e+02,2
3.24507275e+01,2.06394539e+01,2
-1.35897508e+01,4.28443847e+01,1
-1.43233251e+01,-1.08049107e+02,0
-1.30258123e+01,1.38360968e+02,1
-1.52003792e+01,1.73612457e+02,1
-1.40183391e+01,1.02794718e+02,1
-1.22153104e+01,1.69801668e+02,1
-1.43279274e+01,7.43410450e+01,1
2.52659983e+01,6.13574768e+01,2
-1.50861632e+01,4.69721678e+00,1
1.06315751e+01,1.50070033e+02,2
1.29785964e+01,7.35184232e+01,2
-1.43302332e+01,1.02489424e+02,1
-1.73242567e+01,-4.30994672e+01,0
-1.53921998e+01,2.05910837e+02,2
-1.67463694e+01,1.08147292e+02,1
-1.42522617e+01,3.00533325e+01,1
-2.38618328e+01,-6.01235012e+01,0
2.30530020e+01,6.96404735e+01,2
-2.67512285e+01,-2.15998260e+02,0
-1.67312236e+01,1.51110489e+02,0
-2.96006547e+01,-2.12828796e+02,0
5.64860656e+01,-2.18563864e+01,2
-1.40323641e+01,1.29711824e+02,1
-1.27111233e+01,1.64137331e+02,1
-6.97148318e+00,-1.16225681e+02,0
-1.35479233e+01,1.17748076e+02,1
9.55459139e+00,1.45027547e+02,2
1.50820874e+01,5.36709562e+01,2
-2.04452443e+01,-1.23565507e+02,0
-1.56528963e+01,1.00077073e+02,1
-2.70885851e+01,-1.57574355e+02,0
-2.03060734e+01,2.27926530e+02,2
-4.11708693e+01,-2.23016520e+02,0
-1.97856319e+01,-1.14160779e+02,0
2.68332228e+00,1.69008622e+02,2
-1.66787169e+01,-1.49298217e+02,0
-1.44312683e+01,1.33269727e+02,1
2.78844903e+01,8.75962877e+01,2
-2.99240414e+01,-2.01795529e+02,0
-1.41698222e+01,1.52460926e+02,1
7.48825397e+00,1.31974187e+02,2
-1.07977267e+01,2.20935437e+02,1
-1.43804067e+01,1.56532942e+02,1
3.05837270e+01,3.25315536e+01,2
-1.47884962e+01,9.11126990e+01,1
1.41451681e+01,1.24579331e+02,2
-1.39224124e+01,7.33244166e+01,1
3.49811894e+01,9.67693242e+00,2
-1.36095123e+01,1.68907345e+02,1
-1.46718890e+01,7.80880294e+01,1
-1.34150202e-01,1.49674370e+02,2
-8.22213851e+00,-5.16980776e+01,0
1.53134536e+01,1.27731384e+02,0
1.58187913e+01,1.28184366e+02,2
1.27640879e+01,1.26580362e+02,2
-1.75841733e+01,-1.04609387e+02,0
-1.56736598e+01,1.21160663e+01,1
-1.04070616e+01,-4.70823600e+01,1
-1.49068725e+01,1.10539738e+02,1
2.35239557e+01,1.01140676e+02,2
-1.77269478e+01,-1.58756145e+01,1
1.45914471e+01,1.24307165e+02,2
-1.28923595e+01,-1.05502573e+01,0
-1.60766673e+01,5.72910631e+01,1
-1.72935024e+01,-1.06984247e+02,2
-1.59391539e+01,1.63580066e+02,1
1.13517159e+00,1.87552012e+02,2
1.96066962e+01,1.00540150e+02,2
-1.48808829e+01,8.35226710e+01,1
-4.52714891e-01,1.35436076e+02,2
-2.21801439e+01,-1.30210956e+02,0
-1.27149862e+01,9.97780474e+01,1
-9.44939689e+00,-1.27580141e+02,0
-1.40908628e+01,8.53825500e+01,1
-6.26635339e-01,1.76546644e+02,2
-2.04672686e+01,2.38800849e+02,2
-4.14430942e+01,-3.23330380e+02,0
-8.11141328e+00,-1.78770588e+01,0
-3.76650077e+01,-2.62890080e+02,0
-1.56664136e+01,2.94331397e+01,1
-1.70025084e+01,-1.19537788e+02,0
-1.45669965e+01,1.53673047e+02,1
-2.35617375e+01,-1.58016526e+02,0
-1.34435655e+01,1.58668811e+02,1
-3.73551860e+01,-2.98209583e+02,0
-1.36734761e+01,1.20549923e+02,1
-1.61079180e+01,1.27469424e+02,1
-6.30900375e+00,-4.83600915e+01,0
-1.26487381e+01,1.17273274e+02,1
-1.40135316e+01,2.02818875e+02,1
1.08200671e+01,1.33860926e+02,2
-1.35448612e+01,-6.96693901e+01,0
-1.31901441e+01,-1.07568345e+02,0
-1.43742255e+01,1.86858426e+02,1
-1.13443687e+01,-6.46457578e+01,0
-9.22725576e+00,2.04059004e+02,2
-1.42210332e+01,1.00932334e+02,1
-3.93801835e+00,1.83601248e+02,2
2.79629596e+00,1.50592679e+02,2
-1.33349120e+01,2.50758312e+02,2
-4.66748067e+00,3.08635323e+01,0
-1.48260284e+01,7.55932906e+01,1
-1.52326155e+01,1.00165168e+02,1
-2.03773144e+00,-4.41898346e+01,1
5.52141194e+00,5.23510610e+01,0
-1.15638879e+01,1.77214268e+02,2
-1.46954811e+01,1.45311577e+02,1
-2.03822537e+01,-1.27764749e+02,2
-2.84809288e+01,-2.26302422e+02,0
2.15523388e+01,1.21330883e+02,2
-1.54865670e+01,-5.61414394e+01,0
2.04580165e+01,5.15465579e+01,2
-1.53835332e+01,1.11648974e+02,1
1.23537887e+01,1.16625290e+02,2
-1.29952890e+01,-1.34176854e+02,0
-1.47917081e+01,1.70362898e+02,1
2.81218210e+00,1.27637500e+02,2
1.73243288e+01,9.73828448e+01,2
-1.34894184e+01,1.32113813e+02,1
2.69912327e+01,9.24120051e+00,2
3.44688669e+01,4.84000085e+01,2
6.65884305e+00,1.67937978e+02,2
-2.13250447e+01,-1.25471419e+02,0
-1.43807839e+01,6.15695947e+01,1
-1.43549253e+01,1.10429662e+02,1
-1.41329638e+01,1.65783527e+02,1
6.30362853e+00,1.53133549e+02,2
-1.44762977e+01,-6.33291247e+01,1
-6.93192007e-01,1.40677637e+02,2
1.33016174e+01,1.14014964e+02,2
-1.66264116e+01,5.20396254e+01,1
-2.31456463e+00,1.65488057e+02,2
-1.49497449e+01,1.57857042e+02,1
-1.52659364e+01,1.82500041e+02,1
-1.42402017e+01,1.86255166e+02,1
1.03780157e+01,1.54645398e+02,2
-1.45582351e+01,1.62074301e+02,1
-4.65446462e+00,1.93330519e+02,2
-3.01707307e+01,-1.75713527e+02,0
-1.46101021e+01,1.37064552e+01,0
-2.15375396e+01,-1.94246490e+02,0
-1.31990826e+01,1.41106907e+02,1
-1.33107853e+01,1.60515408e+02,1
-1.23596899e+01,1.60767304e+02,1
3.76417675e+01,2.49164495e+01,2
-1.64172183e+01,3.45149871e+01,1
-2.40018337e-01,4.00185777e+01,1
-1.54994636e+01,4.20960947e+01,1
-1.61777326e+01,-8.83702409e+01,0
-1.30585338e+01,1.24287519e+02,1
-1.16972508e+01,-5.53646896e+01,0
-1.57848452e+01,1.12264996e+01,1
-1.43601663e+01,9.82792840e+01,1
-1.35984620e+01,8.58093190e+01,1
-9.10485740e+00,5.47990379e-01,0
-5.57002915e+00,2.09683708e+02,2
-1.43564833e+01,1.48854707e+02,1
1.43157417e+01,9.53815992e+01,2
2.86131417e+01,1.16754740e+02,2
1.96988324e+01,9.46665979e+01,2
-7.14150770e+00,1.92474842e+02,2
-3.09559951e+01,-4.61384022e+01,0
2.20078679e+01,5.84479211e+01,2
-1.30115113e+00,1.76017404e+02,2
-9.46811210e+00,1.81569791e+02,2
-8.93061829e+00,-8.24805624e+01,0
-1.43501280e+01,7.22930664e+01,1
-1.28035214e+01,2.02651137e+02,1
-1.25575438e+01,1.36950106e+02,1
-1.04016076e+01,-9.39426328e+01,0
-1.56859104e+01,5.20591566e+01,1
-3.11050574e+01,-1.65692591e+02,0
-1.78347603e+01,-2.80999551e+01,0
1.30060876e+01,1.15002570e+02,2
-1.63566963e+01,8.86553490e+01,1
-9.96505443e+00,-5.79351361e+01,0
-1.12564208e+01,3.20328093e+01,0
-1.34024829e+01,1.56586062e+02,1
-1.13840373e+01,-4.28345786e+01,0
-2.16102061e+01,-1.37196350e+02,0
4.58478764e+01,-2.49742798e+01,2
6.95371785e+00,1.05068867e+02,2
-1.63714151e+01,8.56765812e+01,1
-1.35864766e+01,1.86562491e+02,1
-1.38565776e+00,-1.08242619e+01,0
-5.51476410e+00,-5.23540530e+01,0
3.45377743e+01,3.90923266e+01,2
-1.62381121e+01,1.21466593e+02,1
3.10518911e+01,9.17374828e+01,2
9.50844915e+00,1.06979963e+02,2
1.26932128e+01,1.33200238e+02,2
-1.09940021e+01,-2.00463339e+01,0
2.60736904e+01,5.42488876e+01,2
-1.50453802e+01,6.63496179e+01,1
-1.93138171e+01,-8.52187768e+01,0
-2.48941432e+01,-1.67558669e+02,0
4.60922845e+00,-3.06721186e+01,0
-1.43943299e+01,1.15450392e+02,1
7.69577979e+00,1.18869842e+02,2
4.98135019e+00,1.15956831e+02,2
-1.42840287e+01,8.55081950e+01,1
-1.57098587e+01,-1.66692311e+02,0
1.02107989e+01,1.70168254e+02,2
8.25672261e+00,1.36151682e+02,2
4.88929515e-01,5.90621485e+01,0
-3.42052679e+01,-3.27217683e+02,0
3.13815816e+00,1.29596492e+02,0
-1.51599283e+01,-6.82707592e+01,0
-3.42463499e+00,-4.89156293e+01,0
-2.94314369e+01,-6.89395244e+01,0
-9.44002921e+00,-4.85039062e+01,0
-2.30357285e+01,-1.92739460e+02,0
-8.01139464e+00,-9.21248607e+01,0
-1.94568119e+01,-1.28665775e+02,0
-1.57798471e+01,2.43706310e+01,1
-1.50708379e+01,1.07035095e+02,1
-8.08894749e-01,2.56482221e+01,0
-2.75118091e+01,-7.64127732e+01,0
4.03973410e+01,-1.12016217e+01,2
1.37526546e+01,1.31153789e+02,2
-1.23046342e+01,1.64113061e+02,1
-1.53826355e+01,1.90184087e+01,1
4.64863852e+00,1.18785006e+02,0
1.28198843e+01,1.22753529e+02,2
-5.97524117e+00,-4.28408105e+01,0
-1.37453436e+01,9.98490737e+01,1
2.40260364e+01,6.56711959e+01,2
1.60082679e+00,5.13760508e+01,0
-1.42393520e+01,-5.34180511e+01,2
2.70500149e+01,3.85175996e+01,2
-1.62048451e+01,1.10936362e+02,1
-1.91119673e+01,-1.55901959e+02,0
-1.38911817e+01,1.40592020e+02,1
-1.48598649e+01,7.22628668e+01,1
-1.39523729e+01,-6.85587368e+01,1
-1.15749859e+01,2.20395617e+02,1
1.89363217e+01,1.06855718e+02,2
-1.45896981e+01,1.67681165e+01,1
-1.37442832e+01,1.32064217e+02,1
-1.93261519e+01,-1.88306622e+02,0
-1.32228366e+01,1.77529246e+02,1
-1.25495738e+01,1.29990528e+02,1
-3.33971206e+01,-2.94529612e+02,0
3.35194621e+00,1.03553076e+02,2
-1.13100914e+01,-1.03138921e+02,0
-7.18184537e+00,1.75862669e+02,2
4.98651149e+00,1.52405126e+02,2
-1.94367340e+01,-3.91214795e+01,0
2.89265360e+01,4.74586492e+01,2
-1.40033885e+01,1.38760241e+02,1
-1.43140304e+01,-2.32982125e+01,1
-1.57580999e+01,4.90848962e+01,1
-1.73518833e+01,-3.56423131e+01,0
1.20365412e+01,8.98555851e+01,2
3.31508547e+01,5.10006589e+00,2
-1.50567506e+01,1.21157915e+02,1
1.39636921e+01,9.35647627e+01,2
2.55919936e+01,7.92036649e+01,2
2.66732033e+01,9.04203178e+01,2
-1.75384042e+01,-1.50630662e+02,0
-1.28182113e+01,1.17114143e+02,1
-1.47406146e+01,1.24939513e+02,2
-2.72020704e+01,-2.02192970e+02,0
-9.86152220e+00,-1.48350791e+02,0
5.50125142e+00,1.60423266e+02,2
3.19992544e+00,1.20533332e+02,2
-2.53654616e+01,-2.25639033e+02,0
-1.37463275e+01,5.16238209e+01,1
-1.81671972e+00,-4.01063112e+00,0
-1.46249244e+01,1.59123062e+02,1
-1.54995039e+01,1.08010544e+02,1
-1.74027098e+01,4.65444573e+00,1
-6.00280449e+00,-7.82644363e+01,0
-1.37862870e+01,1.38736658e+02,1
1.65861194e+01,1.40866918e+02,2
2.96915297e+01,6.41753891e+01,2
-5.78507456e+00,2.13211941e+01,0
-6.20862310e+00,1.77482554e+02,2
-1.32780899e+01,8.88735490e+01,1
-1.48998585e+01,-2.45060255e+01,0
-1.44607779e+01,1.36908310e+02,1
-1.60083838e+01,4.61369339e+01,1
-3.28527419e+01,-1.87582683e+02,0
-9.23079737e+00,3.81983295e+01,0
-1.66877388e+01,3.87340061e+01,1
-1.50794354e+01,8.09136922e+01,1
-1.29953279e+01,1.62476555e+01,1
-1.37632604e+01,1.09279925e+02,1
9.80723247e+00,1.29383160e+02,2
-2.03428173e-01,1.49186978e+02,2
-2.28233292e+01,-8.27889585e+01,0
3.42714254e+01,6.43742338e+01,2
-1.34118406e+01,2.30248976e+02,1
-1.17986584e+01,-7.59879830e+01,0
-1.35073243e+01,1.17332927e+02,1
-1.20190436e+01,1.27090802e+02,1
1.02124001e-01,5.68850780e+01,0
-1.33517758e+01,3.91985182e+01,1
-1.47397990e+01,1.06625524e+02,1
-1.40964858e+01,1.28407612e+02,1
-1.59450041e+01,5.73835095e+01,1
-1.36159100e+01,-6.18085679e+01,0
-1.64996165e+01,4.78152184e+01,1
-2.44243808e+01,-1.29678903e+02,0
1.46097155e+01,1.41636977e+02,2
3.24316680e+01,3.50041969e+01,2
-1.70092726e+01,-1.17268950e+02,0
1.19122193e+01,1.25106025e+02,2
-1.80062385e+01,-1.10325990e+02,0
-1.22779037e+00,-2.61968127e+01,0
-2.96608349e+01,-2.85706459e+02,0
-1.58030277e+01,-2.31268144e+01,1
-1.32744557e+01,1.01096845e+02,1
-1.96020961e+01,-2.48679184e+00,0
-1.30270238e+01,2.12873991e+02,1
-3.54912829e+00,1.68699720e+02,2
-1.46265065e+01,1.84790502e+00,1
1.94895989e+01,1.16167731e+02,2
-4.23735470e+00,4.23774751e+01,0
-1.65928306e+01,9.63206876e+01,1
-1.05063705e+01,-4.81493773e+01,0
-5.94136821e+00,-5.71724712e+01,0
-1.38915567e+01,1.75123975e+02,1
-2.07162446e+01,-1.02588890e+02,0
-1.45332191e+01,2.03885504e+02,1
-1.42697140e+01,1.00797740e+02,1
1.52532543e+01,1.22459082e+02,2
4.60641231e+01,-4.50862896e+00,2
-1.53676524e+01,1.10985556e+02,0
2.71071351e+01,5.86399370e+01,2
1.60337989e+01,9.97638190e+01,2
-1.30453601e+01,1.59477635e+02,1
-1.34872656e+01,9.82666041e+01,1
5.61589450e+00,1.46782025e+02,2
-1.88888752e+01,-7.41727128e+01,0
-1.42988500e+01,1.38559301e+02,1
-2.46186812e+01,-1.67539208e+02,0
-4.77707411e+00,4.96650399e+01,0
4.74818876e+00,1.43203559e+02,2
-6.88815268e+00,-9.37255680e+01,0
1.05148491e+00,9.93658661e+00,0
-2.69151285e+01,-1.07107245e+02,0
4.50693890e-01,1.39624565e+02,2
3.54027475e+01,-2.77372661e+01,2
4.27366471e+01,-6.61802798e+00,2
-2.50105094e+01,-8.80503038e+01,0
-9.79064448e+00,-3.72741151e+01,0
-3.19528947e+01,-2.38601679e+02,0
-1.39154096e+01,-9.23807112e+00,1
-1.07212649e+01,-2.72229568e+01,0
-1.36512830e+01,1.90479759e+02,1
-1.49944326e+01,1.01641963e+02,1
-7.97831562e+00,4.72271814e+00,0
-7.64352167e-01,1.00136239e+01,0
-2.00068247e+01,2.62032164e+02,0
-1.43629995e+01,1.34210146e+02,1
-1.34442116e+01,1.34362375e+02,1
1.18515143e+01,1.00959958e+02,2
2.21821635e+01,7.37771280e+01,2
-1.54634160e+01,7.61427615e+01,1
-1.35844268e+01,8.44660805e+01,1
3.36998225e+01,4.01299273e+01,2
-1.50766323e+01,1.90636016e+02,0
1.12527708e+01,1.11524433e+02,2
9.21092032e+00,4.49417475e+01,0
1.60171769e+01,9.94968853e+01,2
-1.66973443e+01,-2.07158040e+01,0
-2.74969753e+01,-1.31781594e+02,0
-2.71321478e+01,-1.22462135e+02,0
-1.23507989e+01,-1.24492328e+02,0
-5.32295839e+00,-1.47191699e+01,0
-1.45860398e+01,1.25798374e+02,1
2.76407944e+01,3.43069119e+01,1
2.59309011e+01,1.01261654e+02,2
-1.36626005e+01,2.02608017e+02,1
1.19168063e+01,9.82744985e+01,2
-1.88139925e+01,2.22428709e+02,2
-1.60230500e+01,8.01162062e+01,1
-2.41397694e+00,4.92848259e+01,0
-1.55088497e+01,-1.51561044e+01,1
-1.62481275e+01,4.84758470e+01,0
-1.73364544e+01,-1.17511031e+01,1
2.90262626e+01,7.31853899e+01,2
-3.76560627e+01,-2.04043634e+02,0
-2.60321396e+01,-1.55923038e+02,0
-2.63519428e+00,1.77234961e+02,2
-1.50904544e+01,1.02907980e+02,1
-1.52715192e+01,1.15952837e+02,1
1.00862595e+01,1.39607847e+02,2
-2.65347110e+00,1.48069324e+02,2
-1.40825163e+01,1.89013734e+02,1
-1.40644819e+01,1.17148502e+02,1
-3.35424370e+01,-2.25186726e+02,0
-1.07531589e+01,-5.10184195e+01,0
-1.55358227e+01,4.01279072e+01,1
-1.00071480e+01,2.66807480e+01,0
-1.21882143e+01,-1.12049249e+01,0
-1.51586024e+01,2.46820212e+01,1
-1.67718414e+01,-4.71857823e+01,1
-2.33645149e+01,-1.81587110e+02,0
-4.27761199e+00,4.54932659e+01,0
-2.36146472e+01,-1.62144226e+02,0
-1.39473122e+01,1.87566977e+02,1
-4.25097778e+00,-5.51590991e+01,0
2.09955619e+01,7.74797618e+01,2
9.45652220e+00,1.19382718e+02,0
-1.40853637e+01,1.39733762e+02,1
-1.46696465e+01,4.99311648e+01,1
-1.54372451e+01,1.21565964e+02,1
-7.07897823e+00,2.19715251e+02,2
-9.99203750e+00,-2.72964196e+01,0
-8.94071823e+00,-4.82411936e+01,0
-2.07630353e+01,-2.31595951e+02,0
3.85122964e+01,1.98672797e+01,2
1.01935431e+01,1.10525825e+02,2
-1.32964951e+01,-1.21810797e+02,0
1.33932897e+01,1.03345763e+02,2
-1.41894985e+01,4.99540105e+01,1
-1.33620426e+01,7.38100457e+01,1
-1.31386721e+01,1.59216751e+02,1
-1.33013561e+01,2.27022115e+02,1
2.63831758e+01,3.73016350e+01,2
-2.52045342e+01,-1.33986061e+02,0
-8.33651817e+00,-1.89583909e+01,0
-1.29458580e+01,1.41417787e+02,1
-1.34114232e+01,1.43574630e+02,1
1.46258903e+01,1.31044527e+02,2
-1.27383794e+01,1.02800748e+02,2
-3.17931172e+00,2.23712346e+01,0
-3.67292017e+00,2.13171385e+02,2
-2.36640531e+01,-2.00415600e+02,0
-2.09943362e+01,-8.47641088e+01,0
1.99148795e+00,3.82302885e+01,0
3.51214412e+00,-2.65279559e+01,0
-1.46903418e+01,5.37092996e+01,1
-7.88212427e-01,1.56114607e+02,2
3.01797613e+01,4.96557043e+01,2
-1.20365581e+01,9.89643112e+01,1
-1.18430544e+01,2.18881563e+02,1
-1.34327615e+01,1.20844874e+02,1
2.54432116e+01,7.27859842e+01,2
2.18828956e+01,7.68287463e+01,2
-4.56955221e+01,-1.88912731e+02,0
2.75758814e+01,7.17533488e+01,2
-1.35487801e+01,-1.70209506e+02,0
-4.87551192e+01,-3.18089207e+02,0
-1.93973716e+01,2.65939159e+02,2
-2.37560406e+01,-1.26761707e+02,0
2.63980058e+01,6.59457752e+00,0
-1.53827269e+01,5.45983284e+01,1
-1.41269009e+01,1.21357003e+02,1
-1.28529458e+01,1.78024267e+02,1
-1.55338191e+01,1.00240504e+02,2
-1.48388151e+01,1.13523039e+02,1
-1.48800175e+01,9.47113476e+01,1
1.96555618e+01,9.03390795e+01,2
1.51916845e+01,7.84902765e+01,2
-5.85655170e+00,1.76689194e+02,2
-1.46963800e+01,1.47902769e+02,1
-1.42955051e+01,9.94266947e+01,1
-1.28269898e+01,2.60507885e+02,1
8.23235943e+00,1.32876921e+02,2
1.65211364e+01,9.86176051e+01,0
-1.53686734e+01,1.11302075e+02,1
-1.77307553e+01,-2.31424066e+01,1
-1.53361958e+01,-1.04571778e+02,0
-1.80193668e+01,-2.60709180e+01,0
-3.04486340e+00,-7.29918743e+01,0
-3.03993636e+01,2.53883281e+02,2
-1.42220517e+01,1.27518447e+02,1
-1.36636983e+01,1.36635230e+02,0
-9.29727119e+00,-2.84611439e+01,0
-2.90982450e+01,-2.33185733e+02,0
-1.40483675e+01,1.35478455e+02,1
-1.51440652e+01,1.31867570e+02,1
2.62150701e+01,8.74902120e+01,2
1.51558122e+01,9.30267741e+01,2
-1.47494624e+01,1.03236457e+02,1
-6.80176255e+00,-7.14578777e+01,0
-1.50184269e+01,-7.78264278e+01,1
1.45087130e+01,1.18707903e+02,2
-1.53333910e+01,7.25932996e+01,1
-1.34189903e+01,1.75032777e+02,1
3.30591845e+01,6.79210706e+01,2
-2.83101048e+01,-2.23406402e+02,0
-1.79462585e+01,2.10408720e+02,2
-1.83902099e+01,-2.45802772e+01,1
-1.46914497e+01,6.45967591e+01,1
-1.53915749e+01,6.48271722e+01,1
1.61087620e+01,6.08468529e+01,2
-1.53482188e+01,3.45029183e+01,1
2.74322308e+01,4.53528723e+01,2
1.30539134e+01,1.15200104e+02,2
-1.82422405e+00,1.74378808e+02,2
-1.28158384e+01,1.75467699e+02,1
-1.29229665e+01,1.37115364e+02,1
-1.43960198e+01,9.04745726e+01,1
-2.45658029e+01,-2.35033240e+02,0
-1.72105053e+01,-4.68897237e+01,0
1.73231498e+01,1.09649371e+02,2
-2.29116332e+01,-1.61547684e+02,0
-1.53583259e+01,1.50809353e+01,1
-1.29140380e+01,-1.43374477e+01,0
3.40467094e+01,4.85961053e+01,2
-2.54939249e+01,-2.02489790e+02,0
1.80975283e+01,9.86046118e+01,2
3.05848542e+01,9.35243578e+01,2
-1.45277686e+01,6.13893767e+01,1
-1.37116631e+01,2.45696160e+02,1
-1.27672395e+01,-1.60577222e+02,0
-1.10883549e+01,-1.03026023e+02,0
-1.20890556e+01,-1.16403871e+02,0
4.19029162e+00,1.48817729e+02,2
-7.77366482e+00,-5.26239276e+01,0
1.15093278e+01,1.03724008e+02,2
-2.58035374e+01,-1.34841817e+02,1
-1.32976441e+01,1.73260388e+02,1
-1.82481740e+01,2.95375883e+01,1
-3.53242649e+00,-1.92988621e+01,0
-1.63053352e+01,1.54650687e+02,1
-1.10941542e+01,-4.73898467e-02,0
2.25153452e+01,1.59975742e+02,1
3.45690527e+01,3.25817616e+01,2
5.79625225e+00,1.23749982e+02,2
-1.45479562e+01,3.94563250e+01,1
-1.63151593e+01,2.75473774e+01,1
-1.18110911e+01,1.99851588e+02,2
-6.98996709e+00,1.63523984e+02,2
-9.46819344e+00,-8.03715012e+01,0
-2.24346930e+01,-1.29470234e+02,0
-1.59980799e+00,-3.10750595e+01,0
-5.31349057e+00,-6.41140419e+01,0
-1.49939490e+01,1.44606759e+02,1
-2.25741598e+01,-1.24779355e+01,0
-1.35680300e+01,1.29678256e+02,1
2.10048708e+01,6.03345091e+01,2
-8.77294700e+00,-1.86601429e+01,0
-1.39933995e+01,5.54955902e+01,1
-1.23626969e+01,-9.63185437e+01,0
-1.46331756e+01,-1.01743095e+02,0
-9.61399929e-01,1.45873549e+02,2
3.38495602e+01,1.84814079e+01,2
1.79811840e+01,2.69592534e+02,0
-1.62259137e+01,1.13620431e+02,1
-1.51963128e+01,-3.34677028e+01,0
-1.60856951e+00,1.62501334e+02,2
-2.23331017e+01,-1.61061573e+02,0
6.31540538e+00,1.36415989e+02,0
2.12358591e+01,8.46791829e+01,2
-1.42784056e+01,1.32456233e+02,1
-1.31431858e+01,1.66519090e+02,1
2.68221538e+01,6.82441716e+01,2
-1.58377319e+01,1.25855389e+01,1
-1.53947896e+01,-1.73959247e+02,0
-1.46567986e+01,1.37750445e+02,1
-1.47003384e+01,9.01792881e+01,1
7.76277450e+00,1.57912666e+02,2
-1.73545204e+01,-8.29789959e+01,1
5.41019711e+00,1.54725790e+02,2
-3.20181604e+01,-2.16070662e+02,0
-1.36341383e+01,1.76334080e+02,1
-1.37984309e+01,1.34612975e+02,1
7.02978485e+00,1.67972206e+02,2
-2.29689917e+01,-1.34425350e+02,0
-1.38923811e+01,-7.39880604e+01,0
-1.52042441e+01,-4.41905462e+01,0
-1.56873720e+01,-4.50210224e+01,0
-1.51739826e+01,8.43082271e+01,1
-7.90536244e+00,5.10051475e+01,0
-3.22416260e+00,1.71132828e+02,2
-9.64213177e+00,2.10153716e+02,2
1.41582772e+01,1.14975187e+02,2
4.93536943e+00,1.27609537e+02,2
-1.97957384e+01,-1.59379210e+02,0
-1.32282772e+01,-1.48094934e+02,0
-2.36826521e+01,2.45126353e+02,2
-1.43253952e+01,2.09795044e+02,1
3.24688631e+01,4.10862933e+01,2
-5.70877342e+00,1.72764814e+01,0
-1.51769572e+01,2.13764544e+02,2
-1.80508678e+01,-7.86877517e+01,1
-1.34165960e+01,3.03813676e+01,1
2.55577788e+00,8.60434002e+01,0
3.00493084e+00,1.34251587e+02,2
1.26344844e+01,1.61517375e+02,2
-2.71022736e-01,1.52512513e+02,2
-3.23249226e+01,-1.74589100e+02,0
1.89087959e+01,8.10901828e+01,2
1.66506745e+01,1.20521807e+02,2
-1.46168852e+01,1.83287997e+02,1
1.14720342e+01,1.37359531e+02,2
1.69860526e+01,9.36517359e+01,2
3.50916101e+01,2.74522707e+01,2
1.70057788e+01,5.36143141e+01,2
-1.24958485e+01,2.00202694e+02,1
-1.48663219e+01,1.01114152e+02,1
2.88399060e+01,7.04347074e+01,2
-1.23931855e+01,1.65940368e+02,1
4.73958535e+01,1.00934962e+01,2
-1.30348869e+01,1.92015344e+02,1
3.71868146e-01,1.31369226e+02,2
-1.44483557e+01,1.55009146e+02,1
-1.32697302e+01,-2.79265210e+01,1
-7.85893426e+00,1.68278267e+02,2
-1.40907759e+01,1.76694546e+02,1
-3.52065449e+00,1.47739291e+02,2
-1.49672632e+01,7.09011360e+01,1
-1.35148565e+01,1.39335486e+02,1
-1.53227178e+01,1.12287565e+02,1
-2.45166649e+01,-1.00726075e+02,0
-1.61793758e+01,-1.50788982e+02,0
-3.39102354e+01,-2.04861752e+02,0
-9.39346358e+00,-6.67630759e+01,0
-8.38252335e+00,-2.65721972e+01,0
2.50549545e+01,8.97292806e+01,2
1.92723090e+01,1.15743712e+02,2
-1.44066473e+01,1.31203224e+02,1
-1.45897050e+01,7.84176113e+01,1
-1.00184325e+01,-1.07688315e+02,0
-1.37829289e+01,2.01885659e+02,1
-3.26118238e+00,2.28554761e+02,2
3.37169283e+00,1.14414880e+02,2
-5.70143786e+00,-1.14301814e+02,0
