# x_1,x_2,Class_label
-5.02104764e+01,-1.10305693e+02,2
-5.14359575e+02,7.07700509e+01,0
2.84507595e+01,-8.96346336e+01,2
-5.75670082e+02,1.03075694e+02,0
6.63962943e+01,-8.17832848e+01,2
-4.79763956e+02,4.67216902e+01,0
2.04617950e+02,-7.90983371e+01,2
3.37599830e+02,1.03705618e+02,1
1.66128030e+02,7.83550822e+01,1
-6.77477233e+02,1.65470274e+02,0
8.17564093e+01,-1.05974976e+02,2
2.88599292e+02,-7.47087767e+01,2
-5.95690585e+02,1.19448760e+02,0
-5.54966387e+02,8.55171172e+01,0
7.24752301e+01,1.16392524e+02,1
2.99257975e+02,-5.94359431e+01,2
-1.37941219e+01,-9.89210481e+01,2
1.38305071e+02,9.15810175e+01,1
2.02676809e+02,-7.43298038e+01,2
8.85632082e+01,1.07648316e+02,1
6.36581943e+01,-7.70363506e+01,2
-5.64977296e+02,1.15865998e+02,1
1.49119293e+02,8.12766017e+01,1
1.28966644e+02,-9.56586788e+01,2
3.08579373e+02,-5.30891874e+01,2
-5.79874213e+02,1.06549288e+02,0
-6.20745841e+02,1.78663466e+02,0
-5.55971003e+02,9.17151345e+01,0
1.68547540e+02,-7.49828055e+01,2
5.95882208e+01,6.15676783e+01,1
1.50388852e+02,-7.13064397e+01,2
-4.98592317e+02,9.29811055e+01,0
-6.27162364e+02,1.47829946e+02,0
-5.88255519e+02,9.50787697e+01,0
8.40852103e+01,-9.41821684e+01,2
2.06125652e+02,1.05146426e+02,1
1.60705809e+02,-5.83195488e+01,2
-5.18661763e+02,8.07672764e+01,0
-4.87674798e+02,4.44941549e+01,0
9.63743452e+01,9.08704193e+01,1
2.55016755e+02,-5.41589098e+01,2
-5.83318778e+02,1.19419932e+02,0
1.83979281e+02,-8.04486904e+01,2
6.87895799e+01,1.00491679e+02,1
4.06771486e+02,9.87351883e+01,1
5.89383477e+01,1.53850159e+02,1
-6.08882890e+02,1.32062910e+02,0
2.48166165e+02,-6.11569362e+01,2
1.75637401e+02,-7.13578244e+01,2
-5.40786783e+02,8.57289606e+01,0
-5.92198039e+02,1.36746891e+02,0
-5.13555113e+02,9.15708461e+01,0
-5.21771945e+02,7.40031183e+01,0
-5.87163986e+02,1.13610851e+02,0
2.42724485e+02,-5.58424800e+01,2
-6.74569914e+02,1.63822005e+02,0
1.10610864e+02,-8.87019827e+01,2
-5.00352393e+02,6.72006667e+01,0
1.31672495e+02,1.12655782e+02,1
1.22601757e+01,1.37479691e+02,1
1.52453043e+02,9.86834331e+01,1
5.69199975e+01,-9.56066482e+01,2
-4.02098666e+01,-1.11869370e+02,2
-5.69947795e+02,1.03146354e+02,0
8.84593869e+01,-8.54293334e+01,2
-5.92824401e+02,9.75419483e+01,0
-5.77597706e+02,1.01877385e+02,0
-5.44278015e+02,9.60309962e+01,1
-6.09661119e+02,1.26935973e+02,0
1.52103486e+02,1.06429315e+02,1
2.19947952e+02,1.08112691e+02,1
-5.49973726e+02,1.06668268e+02,0
-4.81610929e+02,8.35253668e+01,0
1.38214237e+02,8.51363468e+01,1
-5.70741189e+02,9.88069340e+01,0
2.15715863e+02,9.99670348e+01,1
-5.62754695e+02,9.49085719e+01,0
-5.60370423e+02,1.06620533e+02,0
2.30404788e+01,1.11957230e+02,1
8.88185616e+01,1.03295696e+02,1
2.47491509e+02,8.69730855e+01,1
2.67791340e+02,1.04885973e+02,1
1.39363406e+02,1.13146923e+02,1
-5.99294440e+02,1.39346346e+02,0
-6.51444433e+02,1.39484489e+02,0
1.61640415e+01,6.54570925e+01,1
2.07622307e+02,-6.62396295e+01,2
1.54180673e+02,-7.13958554e+01,2
2.10504898e+02,1.05483463e+02,1
1.09945570e+02,-8.41328930e+01,2
-6.09647949e+02,1.19816749e+02,1
1.04076648e+02,8.26145967e+01,1
1.02133544e+02,-9.22329640e+01,2
-5.73304888e+02,7.25783732e+01,0
2.14372737e+02,-7.40961866e+01,2
-5.60222299e+02,8.26974709e+01,0
2.30288776e+02,6.70056809e+01,1
-9.08110494e+01,-1.16496707e+02,2
-6.13730731e+02,1.13080671e+02,0
-6.08843770e+02,1.41238209e+02,0
-5.17052348e+02,6.46254139e+01,0
1.59770415e+02,-7.40430068e+01,2
7.47193963e+01,-9.96580916e+01,2
2.88360563e+02,-5.21908244e+01,2
-5.80233505e+02,9.97797038e+01,0
1.96643268e+02,-7.21046233e+01,2
1.23459370e+02,-8.58258362e+01,2
5.78436267e+01,-1.05237376e+02,2
1.85718591e+02,-6.17293892e+01,2
5.11734305e+01,-9.07063590e+01,2
-5.77454263e+02,1.05240914e+02,0
-5.32552649e+02,9.36426593e+01,0
1.11385870e+02,1.16298879e+02,1
-5.55238541e+02,1.20291184e+02,0
1.41259973e+02,-6.93979750e+01,2
2.55191683e+02,-6.96495698e+01,2
-5.73406440e+02,1.29709345e+02,0
-6.27923799e+02,1.58500528e+02,0
2.96088067e+02,-5.31138788e+01,2
-5.52662085e+02,7.71952951e+01,0
2.42874692e+02,-7.02670990e+01,2
1.85657422e+02,-8.76214715e+01,2
2.93173783e+02,-5.25269217e+01,2
3.49527127e+02,7.58141008e+01,1
6.90139823e+01,-8.19919807e+01,2
1.87016863e+02,-6.47733914e+01,2
1.08632460e+02,-9.05785574e+01,2
2.15080520e+02,1.14345000e+02,1
-5.68115795e+02,1.20567598e+02,0
1.30885035e+02,-8.25239540e+01,2
7.30343385e+01,1.08144017e+02,0
-5.73416807e+02,1.06620372e+02,0
2.36305880e+02,1.07241744e+02,1
1.64494271e+02,1.07360315e+02,1
3.41172475e+02,-3.87702753e+01,2
-5.34808121e+02,7.11897773e+01,0
3.65820680e+01,-9.95787022e+01,1
1.17079384e+02,1.25381858e+02,1
2.16193257e+02,-6.85197550e+01,2
1.49170287e+01,-8.01994175e+01,2
3.15216353e+02,9.19607630e+01,1
-5.89487227e+02,1.05909689e+02,0
4.73608135e+01,-1.02148648e+02,2
-5.40546431e+02,5.41424718e+01,0
-5.33250882e+02,4.84284285e+01,0
-2.64865927e+01,1.25392101e+02,1
1.63328122e+02,-7.57832421e+01,2
3.01745475e+02,9.11878602e+01,1
-6.52376700e+02,1.25593928e+02,0
2.61920016e+01,9.06569396e+01,1
2.49152686e+01,9.95943839e+01,1
1.26496450e+02,-8.00122273e+01,2
1.09358433e+02,-9.02480621e+01,2
2.37504965e+02,7.43748761e+01,1
-4.78319766e+01,9.07546541e+01,1
5.25150340e+01,8.70229550e+01,1
-5.75918944e+02,1.12490293e+02,0
1.03450433e+01,1.08775629e+02,1
-6.16523085e+02,1.28933301e+02,0
-9.27570692e+01,9.18313294e+01,1
-5.08472133e+02,9.59760926e+01,0
7.57039917e+01,1.05552887e+02,1
1.70368811e+02,-7.87799666e+01,2
1.75641754e+02,-7.03144719e+01,2
1.80745363e+02,-8.38139506e+01,2
-5.83286775e+02,1.09952369e+02,0
1.09692667e+02,1.04781296e+02,1
1.28453892e+02,1.13986641e+02,1
1.88773574e+01,-9.42392309e+01,2
2.79832406e+01,-1.07840273e+02,2
3.09300131e+02,-5.24184376e+01,2
2.19362239e+02,-7.02015447e+01,2
1.42698500e+02,1.19144835e+02,1
5.15267836e+01,1.34430089e+02,1
-6.03444716e+02,1.50766175e+02,0
-5.47920990e+02,1.12979555e+02,0
2.07783024e+02,9.42011738e+01,1
-5.01413860e+02,5.92804847e+01,0
-5.48195505e+02,1.04679420e+02,0
-5.71437339e+02,1.18996542e+02,0
1.44422993e+02,-8.58830427e+01,2
-4.77568208e+02,5.61223582e+01,0
3.19720457e+02,7.77174563e+01,1
2.44252658e+02,8.47566205e+01,1
3.54976130e+01,1.01882236e+02,1
6.25826270e+01,1.12610119e+02,1
1.29972105e+02,1.34021943e+02,1
6.10272624e+01,1.11833374e+02,1
-6.05167673e+02,1.06286376e+02,0
1.51398963e+02,-8.36130386e+01,2
1.84734006e+02,-6.49608070e+01,2
-5.18589332e+02,6.88870600e+01,0
9.28075206e+01,1.18613164e+02,1
3.28377815e+02,1.19961770e+02,1
2.68975996e+00,9.63330030e+01,1
3.51787145e+02,-4.64119696e+01,2
-1.00052648e+01,1.12108731e+02,1
-6.14979819e+02,1.12316085e+02,0
5.09392568e+02,1.19020641e+02,1
1.85179403e+02,-7.50514190e+01,2
6.47407016e+00,1.02403801e+02,1
1.57494968e+02,7.64433541e+01,1
6.71991390e+01,1.18431272e+02,1
-6.11369497e+02,1.28581969e+02,0
2.62778083e+02,-6.62460965e+01,2
3.71307269e+02,8.27965664e+01,1
-6.02031831e+02,1.23563694e+02,2
1.00451880e+02,-1.01711846e+02,2
2.07686891e+02,1.02380025e+02,1
6.39713593e+01,-9.33468712e+01,2
2.52856578e+01,-9.25042799e+01,2
-6.03223894e+02,1.16262588e+02,0
2.66182315e+02,9.44967875e+01,1
1.08236211e+02,9.45453260e+01,1
-6.11170096e+02,1.09092188e+02,0
2.22047562e+02,-7.06991169e+01,2
1.20531457e+02,-9.57230325e+01,2
-6.47921704e+02,1.61993796e+02,0
-5.29695254e+02,8.30741952e+01,0
-5.89711688e+02,1.22133811e+02,0
-5.70589556e+02,7.62639754e+01,0
-5.23827965e+02,9.71514073e+01,0
-5.27425966e+02,1.04168159e+02,0
1.68082299e+02,-7.49431026e+01,2
2.96762573e+02,1.02958390e+02,1
5.56000884e+01,8.22878881e+01,1
2.25028969e+02,-6.85722775e+01,2
1.68662289e+02,9.01947245e+01,1
-4.91822636e+02,5.79357665e+01,1
1.81652614e+02,8.33513157e+01,1
-6.96359700e+02,1.52388393e+02,0
3.66511572e+02,-5.51610221e+01,2
2.17214778e+02,1.29813684e+02,1
-3.98861147e+01,9.29645254e+01,1
-5.47671517e+02,1.10530246e+02,0
1.93172582e+02,1.02384812e+02,1
-6.08998019e+02,1.11848168e+02,0
-5.52938677e+02,1.00688430e+02,0
2.23676894e+02,1.10092802e+02,1
-5.26147967e+02,1.09245048e+02,0
-5.73057340e+02,8.84283552e+01,0
9.59057459e+01,-8.76008845e+01,2
1.95571323e+02,8.76387142e+01,1
1.48980058e+02,-7.58857570e+01,2
2.06884805e+02,7.48143916e+01,1
5.08110021e+01,1.24401261e+02,1
-6.53178158e+02,1.42302515e+02,0
-5.44537372e+02,8.18763769e+01,0
1.55253479e+02,1.18181379e+02,1
-5.45914396e+02,8.84588775e+01,0
1.99845524e+02,9.26505651e+01,1
1.13467591e+02,1.44695008e+02,1
2.18733906e+02,-8.39419802e+01,2
9.24963024e+01,-1.01686719e+02,2
2.52116840e+02,-5.41677883e+01,2
6.29979913e+01,1.00978854e+02,1
-5.30564308e+02,1.07732696e+02,0
1.13939617e+02,1.10402554e+02,1
1.56079109e+02,-7.80264324e+01,2
2.32299093e+00,1.32318685e+02,1
2.43114740e+02,-5.89643294e+01,2
1.79340248e+02,-8.23555964e+01,2
6.14182667e+01,1.10270821e+02,1
3.24044381e+02,-4.39202151e+01,2
3.39756581e+02,8.97420212e+01,1
3.33507907e+02,1.09215371e+02,1
1.67121808e+02,9.61538774e+01,1
-5.59509120e+02,8.77962784e+01,0
-6.96254438e+01,9.51940099e+01,1
3.06839562e+02,1.13167764e+02,1
8.74357318e+01,-8.79917772e+01,2
1.22417568e+02,-9.01775081e+01,2
4.62318616e+01,1.27919199e+02,1
2.98175293e+01,-9.08436146e+01,2
3.09310457e+02,-4.64005251e+01,2
1.90425145e+02,1.03582323e+02,1
1.49339538e+02,1.15979675e+02,1
2.65729318e+02,8.54735757e+01,1
-5.60249626e+02,9.27618221e+01,0
-4.95477142e+02,5.36293855e+01,0
1.83853045e+02,1.13321474e+02,1
4.65502154e+00,9.12666845e+01,1
-5.52848473e+02,1.19214203e+02,0
-1.85295447e+01,1.12910999e+02,1
-4.77705785e-01,9.32016097e+01,1
1.90661955e+02,-5.96383236e+01,2
-6.46511735e+01,1.06013214e+02,1
-5.04378502e+02,7.53168459e+01,0
1.31191893e+02,1.01051124e+02,1
1.53824214e+01,-1.01256535e+02,2
-6.02255321e+02,1.27522101e+02,0
3.15933626e+02,-3.75875683e+01,2
2.14784831e+02,-7.51709592e+01,2
-6.56492255e+02,1.25538559e+02,0
-5.66632551e+02,1.17458201e+02,1
-2.83471783e+01,7.87504317e+01,1
-5.61965729e+02,9.85936280e+01,0
-5.32286028e+01,1.22939900e+02,1
-4.01057555e+01,-1.14082731e+02,2
2.33464626e+02,1.40990179e+02,1
-5.78282363e+02,9.78646150e+01,0
-5.12825566e+02,4.19655085e+01,0
2.02310635e+02,-6.50850820e+01,1
-5.25455787e+02,9.47333778e+01,0
-6.38134239e+02,1.37363513e+02,0
-4.90501784e+02,6.65454452e+01,0
9.16182266e+01,-8.41963826e+01,2
1.27828600e+02,6.21692253e+01,1
-1.43146777e+01,1.08865792e+02,1
2.07369483e+02,9.36271191e+01,1
9.95149243e+01,1.24933349e+02,1
1.03514167e+02,-7.91775380e+01,2
2.17479901e+02,-6.03487179e+01,2
1.93949382e+02,-6.67218083e+01,2
1.04378489e+02,1.02591221e+02,1
1.05511866e+02,-8.87475220e+01,2
-6.01224406e+02,9.36101026e+01,0
-6.40076757e+02,1.19113617e+02,0
5.27950032e+01,-1.02286129e+02,2
-5.68098891e+02,9.27742588e+01,0
1.16571460e+02,-8.59918844e+01,2
8.56920038e+01,-8.00610402e+01,2
2.04247643e+02,1.13807435e+02,1
-4.41410460e+02,4.52657090e+01,0
-5.51551977e+02,1.00422854e+02,0
-6.37246139e+02,1.16817204e+02,0
1.27848015e+02,8.30648332e+01,1
9.77050490e+01,-8.85501675e+01,2
-5.63794190e+02,1.01125157e+02,0
1.57584265e+02,-7.44064324e+01,2
1.34112557e+02,7.93892176e+01,1
-4.93438370e+01,-1.17939268e+02,2
-5.25122617e+02,8.25981022e+01,0
-5.50197945e+00,8.26918389e+01,1
1.96937550e+02,-7.53708664e+01,2
1.50264960e+02,9.45321993e+01,1
5.18723189e+01,-8.61431920e+01,2
2.26790235e+02,-6.50376753e+01,2
2.31081700e+02,1.34252882e+02,1
-5.59421395e+02,9.30630731e+01,1
1.16563048e+02,9.46036066e+01,1
-6.10822352e+02,1.53361241e+02,0
1.08031318e+02,1.05440522e+02,1
1.56235552e+02,1.14145488e+02,1
2.11215628e+02,-7.84564475e+01,2
-6.16758199e+02,1.43379748e+02,0
5.38268585e+01,-1.07831534e+02,2
-5.68119075e+02,1.10514193e+02,2
1.51830824e+02,-8.79269470e+01,2
-6.21293723e+02,1.79016835e+02,0
3.55219918e+02,9.65145082e+01,1
2.28843800e+01,-1.07314984e+02,2
1.04548311e+02,-8.04205208e+01,2
-6.12382338e+02,1.45843117e+02,0
1.95926018e+02,-7.38532452e+01,2
-5.66442320e+02,1.33908799e+02,0
8.89365669e+01,1.13540992e+02,1
-5.19278787e+02,9.29394712e+01,0
-5.11317272e+02,7.05611520e+01,0
1.95455790e+02,-7.12199341e+01,2
3.51761521e+01,-1.00282164e+02,2
-6.40606397e+02,1.52006436e+02,0
8.02279997e+00,1.18231259e+02,1
1.53404842e+02,-8.49638839e+01,2
1.91049467e+02,-8.84213661e+01,2
2.37959007e+01,-9.35554105e+01,2
-1.74420620e+02,1.14073967e+02,1
4.87217740e+02,8.70091139e+01,1
-4.04395905e+01,-1.05031589e+02,2
-5.30242045e+02,7.55271914e+01,0
-6.65970055e+02,1.11773156e+02,0
1.40786847e+02,1.31890685e+02,1
-5.25454735e+02,9.45686192e+01,0
-1.10763294e+02,1.10238286e+02,1
1.66787838e+02,-7.86072892e+01,2
2.03055060e+02,-6.16352806e+01,2
-6.11306417e+02,1.02607263e+02,0
-5.92624603e+02,1.17336498e+02,0
-5.97123590e+02,8.49214840e+01,0
-5.27048601e+02,6.26641704e+01,1
4.15906587e+02,8.48275793e+01,1
-5.76614660e+02,1.27671990e+02,0
-6.60905940e+02,1.43613668e+02,0
2.70463101e+02,-7.10747911e+01,2
6.13679842e+01,1.07198095e+02,1
3.40767624e+01,-9.75377514e+01,2
-6.03307028e+02,1.03010041e+02,0
-5.18919200e+02,8.41161031e+01,0
-6.45116376e+02,1.54733237e+02,0
-1.16451984e+01,-9.27618973e+01,2
-5.91447953e+02,1.06631938e+02,0
9.38628434e+01,-7.48902001e+01,0
3.50066493e+02,1.14831178e+02,1
5.23390562e+01,7.95804595e+01,1
-5.75490093e+02,1.05850500e+02,0
-5.12425338e+02,8.39540486e+01,0
1.64883927e+02,-8.47386793e+01,2
1.51543871e+02,-7.40588561e+01,1
6.92883456e+01,-1.00338989e+02,2
1.51853962e+02,-8.81643958e+01,2
1.91347105e+02,1.27990282e+02,1
4.04350699e+02,1.11090538e+02,1
1.69722165e+02,-6.50460221e+01,2
3.50192208e+02,-5.15869235e+01,2
7.91665501e+01,-9.40113272e+01,2
2.42591752e+02,-6.07448129e+01,2
-5.75773810e+02,9.82382960e+01,1
1.42003797e+02,-8.10070891e+01,2
-5.54722459e+02,1.04269959e+02,0
1.17755629e+02,-9.48832377e+01,2
5.34642686e+01,-8.73268750e+01,2
1.48503868e+01,-9.15945206e+01,0
7.21780543e+01,7.64321406e+01,1
-5.88896703e+02,1.26068409e+02,0
-6.31866404e+02,1.34785984e+02,0
1.38314062e+02,-6.75764882e+01,2
1.43167597e+02,7.09524880e+01,1
-5.51316742e+02,7.61890464e+01,0
-5.52118873e+02,1.14611746e+02,0
2.19185953e+02,-7.49831603e+01,2
-6.26049901e+02,1.16580311e+02,0
1.10908447e+02,1.11118369e+02,1
1.15283598e+02,1.17479837e+02,1
2.64343731e+02,8.55674361e+01,1
1.39837856e+02,-8.41505497e+01,2
-5.52820441e+02,1.27525191e+02,0
-5.95662558e+02,1.50834685e+02,0
-5.84905887e+02,1.07148529e+02,0
1.07509523e+02,-7.75192108e+01,2
4.95958739e+01,-9.39388946e+01,2
1.50364661e+02,-8.56515240e+01,2
-5.71845646e+02,8.71423336e+01,0
1.36397285e+02,-9.07151719e+01,2
1.02168457e+02,9.39259711e+01,1
-8.88616194e-01,-9.46237773e+01,2
4.06288353e+01,-9.66190543e+01,2
-5.19416135e+02,6.71641212e+01,0
6.45463983e+01,9.20667679e+01,1
1.88789330e+02,6.95724168e+01,1
3.07545295e+02,9.58414985e+01,1
-5.76588100e+02,9.25014984e+01,0
-2.64976514e+01,-9.81831245e+01,2
1.69523681e+02,-6.96634766e+01,2
-6.30235120e+02,1.49927874e+02,0
2.22562326e+02,1.22502070e+02,1
-5.41937250e+02,1.29977870e+02,0
-5.18747250e+02,7.18002733e+01,0
5.31720846e+01,-9.96154471e+01,2
2.66248891e+02,-5.90154270e+01,2
1.86716557e+02,-8.16231383e+01,2
1.47320346e+02,-7.44914238e+01,2
2.26926499e+02,1.05699412e+02,1
-5.48164263e+02,7.94630636e+01,0
-6.72774225e+02,1.33996342e+02,0
-6.04258447e+02,1.16474487e+02,0
4.55604843e+01,1.21667883e+02,1
9.81390425e+01,-7.02474206e+01,2
1.54077740e+02,-6.40718471e+01,2
-5.84663078e+02,9.29763161e+01,0
2.70851040e+02,-6.56914068e+01,2
7.28356132e+01,-1.15252934e+02,2
-6.40173084e+02,1.42911800e+02,0
1.17227575e+02,-8.13961061e+01,2
6.14121340e+01,-8.25514566e+01,2
1.69060426e+02,8.11962501e+01,1
7.76676249e+01,9.19305865e+01,1
1.56436948e+02,-8.73857991e+01,2
9.09592192e+01,9.83473687e+01,1
3.66915204e+02,9.45669292e+01,1
1.35476436e+02,-7.42053986e+01,2
-5.84344496e+02,1.25886073e+02,0
2.49836411e+02,7.91217736e+01,1
-5.36176442e+02,1.05034178e+02,0
1.84751457e+02,1.17796052e+02,1
5.83851044e+01,-8.38962030e+01,2
4.61103817e+01,-9.54302081e+01,2
2.45494654e+02,-7.17037845e+01,2
-5.84760043e+02,1.00383961e+02,0
-5.88667061e+01,9.94752956e+01,1
2.06764244e+02,1.28046282e+02,1
2.21109689e+02,-7.37989423e+01,2
2.16143135e+02,1.10908774e+02,1
-6.16876120e+02,1.36611164e+02,2
2.37739982e+02,8.40320396e+01,1
1.72937177e+02,1.34453358e+02,1
2.00937621e+02,1.17346583e+02,1
2.75798634e+02,1.01797049e+02,1
9.68618367e+01,-8.23600180e+01,2
1.68403197e+02,8.01852148e+01,1
8.94037397e+01,-9.03189293e+01,2
9.06085309e-01,-1.00258490e+02,2
-5.75236035e+02,1.22010899e+02,0
-5.50923791e+02,1.30334076e+02,0
-2.44749287e+01,1.10079429e+02,1
2.58314957e+02,-6.65682100e+01,2
2.39833674e+02,9.65759603e+01,1
-5.45149502e+02,9.00869808e+01,0
9.50365351e+01,9.47182462e+01,1
-6.54719297e+02,1.34358483e+02,0
-6.22930756e+02,1.44568541e+02,0
-4.21917377e+01,-1.26073933e+02,2
2.58377701e+01,1.16787806e+02,1
-1.44405934e+02,8.04454428e+01,1
-5.02499970e+02,5.27226020e+01,0
-5.14980146e+02,9.35176736e+01,0
-6.00066050e+02,1.21289629e+02,0
4.21802711e+02,9.07175787e+01,1
-6.06759483e+02,1.20747297e+02,0
-6.04099176e+02,1.14430661e+02,0
1.19013820e+02,-6.82893241e+01,2
-4.74204661e+01,7.78093904e+01,1
7.12503421e+01,-1.00823787e+02,2
-6.66104652e+02,1.65629226e+02,0
-5.74850662e+02,1.09642422e+02,0
3.39010775e+02,-5.22178629e+01,0
1.20241573e+02,1.34004193e+02,1
-5.73916068e+01,-1.12510938e+02,2
-5.73221848e+02,1.26077504e+02,0
1.96784777e+02,8.23629325e+01,1
-5.90277709e+02,1.04858122e+02,0
-4.99773743e+02,7.72812795e+01,0
1.04394535e+02,-9.16063294e+01,2
1.15654232e+02,-9.39565155e+01,2
2.11066076e+02,8.16150488e+01,1
1.14448315e+02,-7.29656976e+01,2
2.67857193e+02,9.71665347e+01,1
3.20260073e+02,5.70261981e+01,1
1.82156038e+02,-8.41439811e+01,2
2.46482720e+02,8.19811166e+01,1
-8.32752848e-01,-1.02431527e+02,2
8.02079758e+01,1.17419973e+02,1
2.41785352e+02,1.08967366e+02,1
3.21076153e+02,1.05498135e+02,1
4.86606757e+01,1.12822255e+02,1
1.85716307e+02,-7.46257355e+01,2
-5.79786046e+02,1.14362190e+02,0
-5.18675750e+02,1.15078823e+02,0
-5.70240322e+02,1.00546202e+02,0
1.82456319e+02,8.77966122e+01,1
-1.62802889e+02,1.39647646e+02,1
8.99646781e+01,9.25806366e+01,1
-5.91196566e+02,1.22403951e+02,0
-1.42787310e+01,-1.08327302e+02,2
2.13109202e+02,-6.03616296e+01,2
-5.16132449e+02,9.27774385e+01,0
-5.75564494e+02,1.20947630e+02,0
3.95228034e+01,7.80342312e+01,1
-7.67039767e+01,9.80453405e+01,1
5.00547820e+01,1.09745594e+02,1
4.44643182e+02,1.00377684e+02,1
5.06502403e+00,-1.13007772e+02,1
1.83160813e+02,1.12875640e+02,1
1.28173030e+02,1.09780345e+02,1
9.80987881e+01,8.00514405e+01,1
1.27713996e+02,1.22731584e+02,1
1.64870640e+02,-6.24205664e+01,2
-5.53235333e+02,9.61922370e+01,0
5.77382498e+01,1.03836814e+02,1
5.41924956e+01,-9.48910504e+01,2
-5.91716658e+02,1.33092403e+02,0
4.65824635e+01,1.42239795e+02,1
1.21747694e+01,-9.89552922e+01,2
1.13326477e+02,-9.26724808e+01,2
1.41364686e+02,-9.05220427e+01,2
-5.80274594e+02,1.38617341e+02,0
-5.90448054e+02,1.02615093e+02,0
2.03245077e+01,-9.67501710e+01,2
-3.56599229e+01,-1.10663492e+02,2
1.85457855e+02,8.41660113e+01,1
9.48853662e+01,1.10463009e+02,1
2.50655936e+01,-9.15168368e+01,2
7.14699697e+01,1.39999369e+02,1
2.41153837e+02,9.37712707e+01,0
2.14509977e+01,-1.09488427e+02,2
1.57630142e+02,-7.52258125e+01,2
2.02989119e+02,-6.55372894e+01,2
9.61001400e+01,9.37904503e+01,1
7.06430318e+01,-9.24048605e+01,2
-1.66304614e+01,-9.42051090e+01,2
3.26581021e+02,9.33045572e+01,1
-6.25920710e+02,1.22840208e+02,0
-5.80380685e+02,1.23264170e+02,0
3.28249556e+02,-5.80371447e+01,2
-5.08381533e+02,5.58463156e+01,0
1.85413132e+02,-8.32115163e+01,2
1.45508180e+02,-8.84654801e+01,2
-4.58959450e+02,4.14862493e+01,0
2.01513398e+02,-7.03520141e+01,2
-5.59812616e+02,1.12625732e+02,0
2.44884137e+02,6.22855331e+01,1
-4.57330321e+02,6.26340162e+01,0
-5.75505470e+02,1.07084795e+02,0
1.06724411e+02,-8.82281206e+01,2
-1.34796399e+02,1.05279640e+02,1
1.04993738e+02,-8.01712426e+01,2
2.37346399e+02,1.19011486e+02,1
-4.66048828e+02,6.07317629e+01,0
1.90235716e+02,1.06172808e+02,1
-5.54531269e+02,5.47922056e+01,0
-5.45990235e+02,8.07706680e+01,0
1.32185615e+02,1.12498039e+02,1
8.63481418e+01,-8.67303830e+01,2
-5.30285119e+02,8.28002819e+01,0
-5.33540069e+02,7.22080784e+01,0
1.91913784e+02,-8.11260289e+01,2
-5.75893737e+02,1.29471903e+02,0
1.53725554e+02,-8.09184842e+01,2
1.48285588e+02,1.10155117e+02,1
2.48380757e+02,7.60975992e+01,1
-5.91227176e+02,1.26404746e+02,0
1.60383072e+02,8.60391283e+01,1
5.56674931e+01,-9.16546747e+01,2
-6.17954207e+02,1.51716066e+02,0
-5.58179458e+02,9.06899236e+01,0
1.05131986e+02,8.78207405e+01,1
2.92649749e+02,-5.86405706e+01,2
-5.96134055e+02,1.36477238e+02,0
2.71174253e+02,1.01486603e+02,1
3.81999245e+01,-9.88873104e+01,2
-5.98778720e+02,1.34390301e+02,0
-4.86218379e+02,7.42054550e+01,0
3.29150737e+02,-4.81753219e+01,2
2.17717550e+02,7.43393154e+01,1
3.06208897e+02,-5.96738391e+01,2
1.90599815e+02,1.19526152e+02,2
-4.94166344e+00,1.15545157e+02,1
2.83096011e+02,-5.88314328e+01,2
-4.45612974e+00,-9.20408180e+01,2
2.22720932e+02,1.21243282e+02,1
1.04796001e+02,5.98717796e+01,1
9.75864136e+01,1.26947933e+02,1
2.86274741e+01,-8.98118739e+01,2
-6.38732597e+02,1.47917652e+02,0
-5.36780329e+02,1.05766179e+02,0
1.19181485e+02,-9.41538111e+01,2
-5.74986716e+02,1.24751607e+02,0
1.94127102e+02,-8.33912168e+01,2
-6.44378624e+00,1.29546524e+02,1
8.25546550e+01,1.21267436e+02,1
6.23506516e+01,8.46186085e+01,1
2.59563880e+02,-7.66846044e+01,2
2.11304951e+02,1.10774638e+02,1
1.05594048e+02,1.24932045e+02,1
-4.85310650e+02,4.86252105e+01,0
-6.23000812e+02,1.42274974e+02,0
8.52501668e+01,-9.62595496e+01,2
-5.16088953e+02,8.20483875e+01,0
-5.35625778e+02,1.34676501e+02,0
2.34124193e+01,-9.38416049e+01,1
-5.88473793e+02,1.50975109e+02,0
1.99621971e+02,-7.88241430e+01,2
2.23782616e+02,9.62092492e+01,1
1.71330451e+02,1.23600128e+02,1
8.97011436e+01,-9.09773020e+01,2
-3.80100884e+01,-1.06561357e+02,2
9.81239244e+01,-9.20755138e+01,2
-5.92128593e+02,1.07936733e+02,0
-6.18524956e+02,1.36779381e+02,0
-5.24428430e+02,9.78713249e+01,0
-6.65075956e+00,-1.11242384e+02,2
-5.97927343e+02,1.25348399e+02,0
-5.59228788e+02,6.59310451e+01,2
-5.01015800e+02,8.32799251e+01,0
7.94467490e+01,-8.35632665e+01,2
7.22773218e+01,-8.65304401e+01,2
2.50108615e+02,9.40016126e+01,1
-2.46451984e+01,1.18097358e+02,1
-5.67871424e+02,1.14870239e+02,0
6.01309588e+01,-8.21555773e+01,2
3.24277324e+01,1.26297351e+02,2
-1.68194961e+02,1.23293344e+02,1
-5.92992220e+02,9.34431022e+01,0
2.30358197e+02,1.01597537e+02,1
-4.71585603e+02,1.72308274e+01,0
