# x_1,x_2,Class_label
1.83352230e+00,-8.79070587e-02,1
1.45162938e-01,1.00360707e+00,0
-5.37078492e-01,8.05182040e-01,0
4.78515746e-03,-8.38928105e-02,1
6.26732532e-01,-5.81369787e-01,1
-6.08322687e-01,5.40589413e-01,0
1.85763923e-01,9.71922136e-01,0
6.85173290e-01,-3.44985270e-01,1
1.03978905e+00,-4.70309465e-01,1
6.89529695e-01,7.55984207e-01,0
9.13620874e-01,3.17085785e-01,0
8.13425769e-01,8.69334477e-01,0
-1.53179148e-01,1.77959885e-01,1
-7.28753342e-01,2.08052159e-01,0
2.63319029e-01,7.93300905e-01,0
2.09438771e+00,6.21609608e-01,1
1.73668856e-01,1.20398377e+00,0
-9.08623845e-01,6.14086906e-01,0
9.12643128e-01,9.13974872e-01,0
6.37601889e-01,7.68281528e-01,0
5.76209986e-01,8.83586298e-01,0
5.37403991e-01,6.13121333e-01,0
1.53361870e-01,-1.88742496e-01,1
-1.71676783e-01,5.07675438e-01,1
-9.63306411e-01,9.29916363e-02,0
-1.09862802e-01,1.47390313e+00,0
-8.76590682e-01,7.66731422e-01,0
7.41949634e-01,6.87088942e-01,0
3.86493982e-01,-7.96963494e-02,1
1.28382718e+00,-5.36259650e-01,1
1.60164495e+00,-6.10812932e-01,1
1.56184780e+00,-3.28334997e-01,1
5.71156906e-02,7.81957490e-01,0
-1.21205566e+00,2.41057782e-01,0
1.78086489e+00,-2.83536135e-01,1
-1.53695069e-01,1.04748629e+00,0
2.16409352e+00,2.50725797e-01,1
-1.95809043e-01,4.42939550e-01,1
-3.46272132e-01,7.16215446e-01,0
1.47519824e-01,-1.40936508e-01,1
8.24346955e-01,5.31286975e-01,0
-9.73106031e-01,7.18432060e-01,0
6.14320154e-01,-3.90132416e-01,1
2.34125976e-01,9.61554516e-01,0
-5.82909657e-01,3.02686905e-01,0
1.82972041e+00,-6.37349995e-02,1
9.41243445e-01,-7.48584433e-01,1
1.15598596e+00,-3.51183489e-01,1
3.97197805e-01,-1.72710516e-01,1
8.44019169e-01,2.15199639e-01,0
1.09745592e+00,5.33981484e-01,0
1.71597948e-02,1.07639731e+00,0
1.10790751e+00,1.69812019e-01,0
6.85667088e-01,1.34944510e+00,0
6.61528252e-01,-4.27982194e-01,1
1.08488200e+00,-3.46800936e-01,1
-9.93209314e-01,5.06525722e-01,0
-7.77231655e-01,5.54279342e-01,0
2.54012283e-01,-1.25762219e-01,1
2.03342755e+00,5.52214875e-01,1
1.82203000e+00,1.39802597e-01,1
-1.27307836e+00,3.49905790e-01,0
-2.17426180e-02,9.19522316e-01,0
4.06269537e-01,1.22748360e+00,0
-1.16498351e-01,9.61822240e-01,0
6.42546421e-01,1.29471983e-01,0
4.32359955e-01,7.98757223e-01,0
1.59046236e+00,-1.59072532e-01,1
6.71842901e-01,2.56213077e-01,0
-1.11251330e+00,2.72690332e-01,0
7.37198337e-02,8.73974507e-01,0
1.00846420e+00,-2.43535469e-01,1
1.58615523e+00,-1.26207214e-01,1
-4.70838526e-01,9.70730073e-01,0
2.51123050e-01,-1.12028627e-01,1
2.82127658e-01,8.83488093e-01,0
1.71282567e+00,-2.24051915e-01,1
1.89038234e-01,9.71670453e-01,0
1.11760776e-02,6.56911730e-01,1
1.28125270e+00,-3.69304261e-01,1
4.32696585e-01,8.32881278e-01,0
7.80865010e-01,-1.64694112e-01,0
2.99391748e-01,1.76264717e-01,1
1.43513452e+00,-3.70856228e-02,1
-5.48400495e-01,8.41592388e-01,0
1.63418514e+00,-2.11514933e-01,1
1.97384001e+00,-7.38309291e-02,1
1.83108156e+00,1.45878865e-01,1
-6.20493827e-01,1.00031158e+00,0
1.01469754e+00,2.68745728e-01,0
8.96495376e-01,-1.97132434e-01,0
3.48536156e-01,8.94047554e-01,0
2.44530142e-01,1.15961579e+00,0
6.67263676e-01,3.78055279e-01,0
1.79649601e+00,5.48008160e-01,1
1.16780935e+00,-2.16239743e-01,1
1.41371131e+00,-5.16493697e-01,1
7.28803947e-01,4.78610000e-01,0
-5.25262388e-01,6.67495469e-01,0
1.60003092e+00,-3.65268228e-01,1
-8.71184356e-01,1.29398375e-01,0
-7.12246664e-01,3.25993190e-01,0
-1.12417404e+00,-2.76094835e-01,0
2.03192546e+00,5.91744668e-01,1
-3.50575876e-01,9.75569697e-01,0
1.74917364e+00,7.06783540e-01,1
-3.21683526e-01,1.13599681e+00,0
3.14557076e-01,-3.36259595e-01,1
-6.44389566e-01,2.24113153e-01,0
9.11425789e-01,-3.99789540e-01,1
8.36868838e-01,4.98332163e-01,0
6.15794580e-01,1.44359955e-01,0
1.24735566e+00,-3.21596577e-01,0
-3.25126402e-01,9.02567812e-01,0
7.83742360e-02,8.41128883e-01,0
8.78861094e-02,5.56174704e-01,1
-7.27027976e-01,2.17534036e-01,0
1.92451740e-01,1.13180508e-01,1
1.74507903e+00,-4.08677889e-02,1
6.07714058e-01,9.10520339e-01,0
-2.08192903e-01,-2.24467363e-01,1
1.74440688e+00,-2.87806001e-01,1
1.04965461e+00,2.82979545e-01,0
2.04956476e+00,1.17813963e-01,1
1.20653561e+00,-3.09071585e-01,1
1.03733987e+00,-2.11139473e-01,1
4.57826945e-01,8.15027270e-01,0
4.37636041e-01,1.15425786e+00,0
1.83147301e+00,-2.02694386e-01,1
3.09319853e-01,5.37942169e-01,1
8.57991900e-01,-3.43803153e-01,1
6.67495246e-01,1.08979383e+00,0
-1.91361039e-01,-5.09504307e-02,1
4.44119716e-01,1.14079752e+00,0
7.60525290e-01,-4.73346929e-01,1
9.27806531e-03,9.16541924e-01,0
9.63532473e-01,4.83362927e-01,0
9.00355908e-01,3.52193098e-01,0
9.85987912e-02,-4.85351836e-01,1
-2.14130609e-01,1.09246769e+00,0
8.36504421e-01,-5.67563864e-01,1
5.10007401e-01,9.79718888e-01,0
-1.14586231e+00,3.91236168e-01,0
1.19243887e+00,-6.71286793e-01,1
1.70243755e+00,-4.48853140e-01,1
-5.54280977e-01,8.80362338e-01,0
6.59192968e-02,-3.70170757e-01,1
2.14201823e-01,1.16174200e+00,0
9.42561344e-01,1.07951354e-01,0
2.50425185e-01,-3.35404219e-01,1
1.70814160e-01,-1.16893815e-02,1
7.71558015e-01,3.79370320e-01,0
-7.16619142e-01,2.18177000e-01,0
1.20903407e+00,-5.53427237e-01,1
1.64710592e+00,-3.56630699e-01,1
-3.12431805e-01,8.85304071e-01,0
4.13666522e-01,1.09767845e-01,1
8.06265005e-01,-3.38042704e-01,1
3.33848163e-01,-1.90899822e-01,1
-1.38077133e-01,9.67289650e-01,0
1.00630168e+00,-2.98003092e-01,1
4.81021825e-01,-5.67917089e-01,1
9.62189791e-01,5.57092223e-03,1
9.74447974e-01,2.47431960e-01,0
2.05912476e+00,2.77772169e-01,1
-1.23980009e+00,2.63653414e-01,0
1.41548533e+00,-7.42546624e-01,1
8.18376803e-01,-5.40356068e-01,1
2.41354101e-01,-8.85937947e-02,1
1.80407522e+00,8.96260725e-02,1
-7.83606391e-02,9.38354343e-01,0
-9.40378578e-01,5.87199198e-01,0
-7.43874776e-01,6.28353517e-01,0
1.69316025e-01,-3.29178312e-01,1
-3.24688350e-01,5.75089552e-01,1
-8.49136575e-01,6.71442458e-01,0
6.39332179e-01,-8.75703204e-02,0
1.87294500e+00,-1.22029691e-01,1
6.18738470e-01,-4.20926176e-02,1
4.53310737e-01,-2.29200768e-01,1
9.48497924e-01,1.21409443e-01,0
1.47975381e+00,7.30328658e-02,0
3.05072002e-01,5.29898559e-01,1
-7.23180070e-01,3.33691999e-01,0
-6.44231858e-01,7.60670927e-01,0
1.09054067e+00,2.77506380e-02,0
-2.60372514e-01,1.14254320e-01,1
-4.76150436e-01,2.09322973e-01,0
1.27732390e+00,-1.07069835e+00,1
-7.12445587e-01,2.02629399e-02,0
1.97756910e+00,2.61874853e-01,1
7.46861108e-01,-3.58686142e-01,1
6.97177754e-01,-5.06961379e-01,1
1.48914382e+00,-3.21743583e-01,1
-9.82725889e-01,8.81289385e-01,0
-8.76229278e-02,9.12418209e-01,0
1.13790888e+00,3.64253039e-01,0
1.29700006e+00,-7.09506863e-01,1
1.57832087e+00,-3.66853667e-01,1
4.40538023e-01,4.38644028e-01,1
2.08495039e+00,-2.25046194e-01,1
2.29460967e-01,1.20939836e+00,0
8.26166357e-01,7.05382324e-01,0
-3.49870732e-01,4.38939458e-01,0
3.69375897e-01,9.80765264e-01,0
1.86520502e+00,7.48380589e-01,1
-6.67761588e-01,6.69462986e-01,0
1.36848195e+00,-3.97112343e-01,1
1.94619796e-01,-5.90418673e-02,1
-5.38571938e-01,1.14891990e+00,0
6.39618319e-01,6.36272817e-01,0
-6.10761824e-01,8.42459904e-01,0
2.54638660e+00,1.11523713e-01,1
4.80189171e-01,1.02176422e+00,0
6.26647304e-01,1.07716666e+00,0
-1.66349390e-01,4.87185503e-01,1
7.29381582e-01,7.73306990e-01,0
9.11973578e-01,-8.05197607e-01,1
3.24777208e-01,9.58538887e-02,1
-1.20291418e-01,5.57027071e-01,1
1.81956528e+00,1.34268913e-01,1
4.19301907e-01,2.94432175e-03,1
1.48192721e+00,4.09956776e-01,1
1.47809803e+00,-5.13716469e-01,1
-8.00142609e-01,2.82446662e-01,0
-6.29599615e-01,9.88891719e-01,0
1.11291332e+00,-4.44575345e-01,1
7.99373482e-01,8.20244748e-01,0
-8.30250439e-01,6.25670352e-01,0
9.40347556e-01,3.62918135e-01,0
-1.44146405e-01,3.06187613e-02,1
7.42523567e-01,1.00009849e+00,0
6.29501157e-01,6.97566320e-01,0
-7.56179255e-01,7.49914695e-01,0
-1.22856031e+00,-9.90435209e-02,0
4.21517705e-01,-4.38083122e-01,1
7.98500851e-01,-5.31102588e-01,1
1.07387006e-01,-4.30683211e-02,1
1.74664498e+00,-2.72633426e-01,1
-5.45184285e-01,8.14949951e-01,0
-4.88857210e-01,1.19029580e+00,0
2.03754217e-01,2.78630929e-01,1
-6.51760250e-01,5.21462419e-01,0
9.70729912e-01,-3.09225964e-01,1
1.06858308e+00,-5.76232633e-01,1
2.60200429e-01,-4.02555771e-01,1
8.74282157e-01,7.94217270e-01,0
8.57942036e-01,-3.89202010e-01,1
1.94578789e+00,7.57117166e-01,1
2.76980213e-02,1.81572115e-01,1
-1.31066526e+00,1.89130994e-01,0
2.10089938e-01,-2.65966045e-01,1
8.38372819e-01,8.18576784e-01,0
2.00629102e+00,2.00915859e-01,1
-1.22848312e-02,8.66441306e-01,0
-2.06560850e-01,-3.65288627e-01,1
1.50315700e-01,-3.02944758e-01,1
9.89432041e-01,3.02640486e-01,0
-1.00237617e+00,3.20277412e-01,0
1.78376251e+00,-3.19825846e-01,1
4.61973355e-01,-2.52873245e-01,1
1.97329954e+00,1.74662540e-02,1
-2.94427482e-01,7.14631883e-01,0
1.84308476e+00,-6.75459700e-02,1
-2.19926864e-01,8.71544196e-01,0
-3.84529929e-01,-5.13397894e-03,0
-3.71603159e-01,7.97840629e-01,0
-8.41595432e-01,3.21163602e-01,0
-2.86554632e-01,8.82353238e-01,0
8.05373084e-01,-4.28901575e-01,1
1.05834588e+00,-4.55550111e-01,1
1.82495354e-01,9.78442941e-02,1
-7.37247076e-01,6.41121606e-01,0
-1.02238022e+00,-2.12653295e-01,0
5.32880653e-01,-2.87311612e-01,1
-6.20343512e-01,4.54834201e-01,0
5.90941655e-01,1.18068154e+00,0
8.73644810e-01,-3.02900056e-01,1
4.21797377e-01,6.16415518e-02,1
1.88404606e+00,-4.12857247e-01,1
-1.15423936e+00,4.91694649e-01,0
6.78918840e-01,-1.43641924e-01,1
8.03903659e-01,-9.08833860e-03,0
7.46680771e-01,5.18992059e-01,0
1.18389489e+00,1.36754595e-01,0
1.95934737e+00,5.38153874e-02,1
1.52310833e+00,-1.76391693e-01,1
-9.26458958e-01,6.29746974e-01,0
-5.58721736e-01,3.19714823e-01,0
-4.91979109e-01,5.87878243e-01,0
1.33676500e+00,-3.12999186e-01,1
9.28467109e-02,1.10126805e+00,0
7.28284671e-01,5.19844005e-01,0
1.64921814e-01,-1.77823175e-01,1
8.00481876e-01,4.37510364e-02,0
4.88825020e-01,-5.56256970e-01,1
-1.15930503e+00,2.39856212e-01,0
4.16435123e-01,9.87420925e-01,0
9.01455573e-01,1.75711941e-01,0
6.64024984e-01,-2.39178961e-01,1
-9.40915160e-01,1.91531879e-01,0
-6.24098953e-02,-4.08894881e-01,1
-6.48102074e-01,3.49791740e-01,0
-3.05121252e-01,1.02457915e+00,0
-4.08215165e-01,7.64138175e-01,0
6.65569772e-01,9.35183057e-01,0
1.04621405e+00,-4.53028103e-01,1
1.73509846e+00,1.08626917e-02,1
-9.37609286e-01,3.89846236e-01,0
-8.23631466e-01,2.64016749e-01,0
5.56296359e-01,-8.22013484e-01,1
7.54137105e-01,-5.63586184e-01,1
7.71231098e-01,3.64688413e-01,0
2.21622364e+00,3.33117970e-01,1
2.03874292e+00,-1.48131575e-01,1
1.42924931e+00,-5.77773400e-01,1
-8.73178264e-01,9.67949331e-01,0
6.57931404e-01,-2.35104154e-01,1
-1.09374326e+00,6.57696427e-01,0
1.40255882e+00,-3.86738015e-01,1
-1.51178416e-01,1.28716883e+00,0
2.09394346e+00,4.82661972e-01,1
1.16231689e+00,-4.02774407e-03,0
